id_str,full_text
1207807453871640577,"@holysaintlord @socioEqualiser @jk_rowling I get it man, jews control the world, you didn't have to tell me you're a neo nazi, i could already tell from the transphobia part."
1207802561207717896,"Idk, being trans got really hard today, might give up

Psych, fuck terfs @jk_rowling"
1207809176035975169,"@eugenegu @jk_rowling The fact that intersex ppl exist is not evidence that sex isn't binary, any more than the existence of ppl with no legs means humans aren't bipedal."
1207801339532709889,"@eugenegu @jk_rowling Look at you just casually assuming there aren’t lots of us Black and Brown liberal women that 100% agree with her, and using the nearest liberal trope you can find to silence a woman, thus both diluting valid arguments that WOC have w/white feminism and telling her to shut up."
1207806418415284224,"@daryaw31ch @jk_rowling Once again, I did not see any of that. Just responded to the tweet by Rowling that caused outrage trying to get clarification on the matter."
1207812270971076609,@OOZwin @helengodfrey88 @tranarchista @delphinium83 @donewithsergiox @GeorgeWade93 @jackappleby @aniobrien @shahmiruk @jk_rowling Well you asked for a reply. There it was. You didn't respond so what more do you want
1207806985409892352,"@pumpyfrontbum1 @fictionandfable @MavenOfMayhem @jk_rowling No, it started by a transphobe suing a company who would not renew her contract because they didn't want a transphobe working for them. No one made her sue anyone. She lost. Rightfully. Her beliefs do not trump the Equality Act like she argued they did. The end."
1207802927798206467,"@Kyle10136757 @LawyerSteph @glaad @jk_rowling They're not conditions, in the same way that being a redhead isnt. There are more people with chromosomes other than xx/xy than redheads. 

 Being trans has nothing to do with your  biology because gender and sex are not equivalent categories."
1207799056338235396,@KTHopkins @jk_rowling I stand by the trans and non-binary community. Today the UK courts labeled what Maya has said as hate speech.
1207809060390744065,@GritDaily @jk_rowling True. Would have been great if she’d done it before / without all of *THIS* 😒
1207811948496199680,@jk_rowling @JayThom84 I think a reasonable phrase might be ‘ an identifier’ rather than the stark phrase of ‘ I am a ...’
1207807559136100352,"@lusamedusa @RebekahWriter @seamj11 @jk_rowling You do realize sex is more than just chromosomes and also, there is more than just XX and XY right?"
1207799940816211969,@tranarchista @sinner_b @LucyAudrin @AllianceLGB @jk_rowling @S_A_Somerville @NicolaSturgeon How do you know that? You dont speak for women
1207808053669584896,@PattyArquette @LauraP48649917 @jk_rowling Our libraries here have genderless bathrooms
1207802499689668608,@SDD44626696 @justinmiyamoto @adorescience @FinnSiegmund @utubeslasher @notafootstool @jk_rowling Yep! It does. Now you get it!
1207812190272491520,@AlanMolin34 @_celia_bedelia_ @CatRational @DebbieHayton @MavenOfMayhem @jk_rowling My experience as a woman who is biracial is different than a white woman’s experience. It is also different than a gay woman’s because I’m straight. We are all women with different experiences of womanhood.
1207810859734634497,@orangetabbycats @kautsky12 @ohjeezriley @NewEricHoffer @_sazafraZ_ @maddyks_ @DJ5540 @seemyrawr @papa_shownu @CaiJauncey @jk_rowling 🙌 preach!
1207798187827834880,"@lisamdanish @jk_rowling If this was the subject of your dissertation, then I would like to know its title and the awarding institution. Frankly, it's unbelievable."
1207806493275369473,@ESHLucky13 @jk_rowling Lol no it isn’t
1207809582959124480,@VintageFloof @Enheduanna61 @jameelajamil @Destiny2207215 @jk_rowling Yes it iiiiiiiiiiiiis *opera voice*
1207809540055601152,"@Righteous4CWC @CPU_CWCSonichu @jk_rowling Would you prefer Tim Pool?
https://t.co/vqNdP9xQMc"
1207800341439426562,"@OOZwin @helengodfrey88 @tranarchista @delphinium83 @donewithsergiox @GeorgeWade93 @jackappleby @aniobrien @shahmiruk @jk_rowling Exactly all of that is based on their sex. Do you think girls around the world are denied education, rights, sold into sex slavery based on their identity? What is a woman identity anyway?
Lmao cognitive dissonance and magical thinking abounds."
1207799424929456129,"#IStandWithMayaForstater 

And thank you @jk_rowling 💜 https://t.co/LC3vb8yrdk"
1207800753202573312,@LuumaGirlGames @mootonandrew @jillpromoli @jk_rowling @VanessaFordDC @MavenOfMayhem Stay out of our political discussion. You're ignorant to the subject.
1207803172305199104,@JellybeansRaw @GPerplexo @Zoithica @sugaredpeas @_celia_bedelia_ @OhNoSheTwitnt @jk_rowling https://t.co/JeeeYAnReT
1207808034279493633,"@j2blather @MaraWilson @jk_rowling I'll check your posts out in the morning, meanwhile I recommend having a look at the people I follow...there are some amazing and informative trans activists there if you want to learn more"
1207798536965959681,@LeaStreliski @andylassner @jk_rowling But he’s just awesome!
1207805289241559040,@WaltyOf @SydneyEFalk @glaad @jk_rowling lol
1207804119760527360,"@evisceratheist @box_dweller @robodobodong @Bitcoinbam1 @n9ther @sharingus @JediofGallifrey @jk_rowling So the claim, ""There is no God,"" is not a conclusion? ""Theism must meet a burden of proof"" is not a conclusion? Yes, there are all kinds of claims that atheism makes AND that atheism entails."
1207803370406371329,"@mevierights @bbcTVLicense @Stump4TrumpSF @Salem4Congress @jk_rowling I am not transphobic at all, I just don't agree that trans women and women and trans men are men. The term trans women/men already implies you were born male/female and transitioned/are transitioning/want to transition. trans male/female already defines trans people perfectly."
1207802057417203712,"@posts_modernist @jillpromoli @jk_rowling @VanessaFordDC @MavenOfMayhem You should be arguing for sex-blind, my friend. A person's sex has very little to do with everyone else's every day life. Their gender identity and personality means a whole lot."
1207802935931031556,@jk_rowling TERF
1207811054786338816,@jk_rowling https://t.co/nJzFepgWoJ
1207807933297369089,@eva_kurilova @HaenNoral @GaiaRiot @adambvary @glaad @jk_rowling you don't believe in science... who's the flat earther here?
1207802132625154048,@TinTwll @AmazonChique @jk_rowling That's a good question. Why are they?
1207810917234163712,"@FunnyPolitical2 @baljfcabw @MsBlaireWhite @jk_rowling ....... Sorry, bear. You're on your own, friend. This whole ouroboros has finally gotten its fangs on its tail. Only a matter of time until you're thrown in to TERFdom as well. Stay strong."
1207811121828286464,"@notafootstool @jk_rowling I’ve been a fan for years. Harry wouldn’t stand for transphobia and neither would dumbledore, you’d be welcome at hogwarts."
1207804507746439168,@HalfBlackington @jk_rowling @BethLynch2020 wait. how do you know i’m a black man? doesn’t that depend on how identify? i’m not even being cheeky - you really contradicted yourself
1207807489716080641,"@jk_rowling I pray that this sad unfolding of ignorance, fear, and hatred leads you to find the truth, peace, and love inside yourself. Reach out and learn. Don’t sit back and hate; sit back and fear. You ARE a platform. Harry Potter is culture. You are a role model whether you like it or no"
1207810857461309441,@amoozeboosh @ManFRIDAY_ @jk_rowling Proud to be so! * retreats to gloat over gold-plated pension * (I wish)
1207806264203284480,"@Sadiq_Filastin @Glinner @richmarr @jk_rowling @duncanm Honestly, it betrays a huge ignorance and refusal to do the bare minimum of research for you to agree with fucking Graham linehan on trans issues."
1207803030177034242,"@jillpromoli @jk_rowling @VanessaFordDC @MavenOfMayhem I agree with this.  However, I disagree that someone should lose their career if they have a different opinion than you."
1207802439446884353,"@BexvanKoot @Ledavincci @Yardsy3 @Two_Cent_Penny @notafootstool @jk_rowling Okay but if youre a trans woman you need to state your biological sex for medical reasons. You’ll always have a prostate and therefor be biologically a male for those reasons. Same with a ftm, who has ovaries. You’re gender can always be what you want, but sex can’t change..."
1207812520058195968,@fredareilly @lisamdanish @jk_rowling No that's not what the court case was about and stop witht the bullshit argument that exists only to demand trans people be labeled frauds. If you can't see a trans peson as an authentic person then get lost.
1207799325608292353,@jk_rowling Terf
1207799454126026752,@jk_rowling don't apologize don't apologize
1207806423935012868,"@UndueEffluence @WriterDFW @chromesthesia @iheartmindy @jk_rowling But its it's okay for you to ""ARMCHAIR DIAGNOSE ""   
Your argument is moot. Your telling this guy not to say something while you're saying the exact same thing. TYPICAL LEFTIST DUMBASSERY. #DemocratDumbassery #DemocratHypocrisy https://t.co/OzlBHI2YYt"
1207799902186524673,"@radicalhag @RoseAnatomy @FifiOink @janeclarejones @jade_wayfarer82 @jk_rowling Exactly! Gender is oppressive &amp; regressive! it causes all sorts of problems, like sweet little boys just being true to themselves, being bullied and told they were born in the wrong body! How DARE anyone stuff up children’s lives for not conforming!☹️"
1207808910721241093,@jpdailing @iheartmindy @jk_rowling When are we going to learn to stay the hell out of other countries wars? And stop spending billions on them. Since when does the Left support this insanity? This is not the @DNC that I grew up with. This craziness was for the Neo-cons.
1207812053051809792,@jk_rowling 🤢🤢🤢🤢🤮🤮🤮🤮🤮🤮
1207802117043507200,@jk_rowling Good for you on speaking out! It’s about time someone did.
1207805908979462149,"@FunnyPolitical2 @maruzeh @MsBlaireWhite @jk_rowling No, it means that they don’t identify with any of the two binary genders or identify with both"
1207806327373881347,@iggdawg @ArthurMarf @spillage10 @Ferdelance @JustDavidDavid @SquirlWhisperer @tonyposnanski @jk_rowling I feel ya.
1207799499877318657,"@Behvlnd @maoism_ @DebbieHayton @jk_rowling So much misogyny in six words. 
Come on then:
If ""woman"" is not a sex, then what is it? A feeling? An invisible, ineffable essence? Is it energy? A soul? Thetans? 

Be specific. Use facts and show your work."
1207812541763727360,@FunnyPolitical2 @maruzeh @MsBlaireWhite @jk_rowling No it isn’t
1207811421926330368,"@daryaw31ch @jk_rowling Nope. I agreed with rowling on this - (these are the articles that I’ve been seeing) &amp; agreed that although you can identify as the gender of your choice, people cannot change their biological sex and was confused where the outrage came from bc scientifically it is true. https://t.co/o55tQ63vPz"
1207806584023183360,@JoshuaBenevide2 @jcolebrand @JellybeansRaw @GPerplexo @Zoithica @sugaredpeas @_celia_bedelia_ @OhNoSheTwitnt @jk_rowling So telling you what you can and cannot say isn't totalitarianism? Theft and redistribution of personal property isn't totalitarianism?
1207800048899121152,"@sensibleshroom @Charm_izard @robbystarbuck @jk_rowling No, we're talking about someone getting fired for saying trans women aren't women. The existence of intersex people doesn't erase the fact that most people have a specific gender they're born with. You don't get to fire people because intersex people exist.🤷‍♂️"
1207810241707958272,@jk_rowling https://t.co/PVHTzxqbN3
1207804835325784065,@jk_rowling I'm done with all things @jk_rowling.  I won't support any supporter of hate mongering and prejudice.  You can't just explain that away.  Dumbledore would not be pleased.
1207808238034382849,@hwashington22 @rorowrii @jameelajamil @jk_rowling for future arguments tho: don't just state fucking numbers without providing evidence. you absolute clown.
1207808555987812352,"This is the shit @jk_rowling is angry about. A transphobe was told that her extreme transphobic views are not a protected class, and apparently that’s wrong according to JKR lmao https://t.co/u2SoVtLLmT"
1207808199090483202,"@LouisatheLast @jk_rowling So, anybody who disagrees with you about something at work creates a hostile working environment? Should everyone at work hold their hands and sing kumbaya? Otherwise get another job? This is authoritative at its best. Think like us or don't think at all. Wow."
1207798228932071424,@MadxMaxi @wayne11212 @KitCatK @Beatthemedian @DrDebraSoh @eugenegu @jk_rowling freedom of speech means freedom of speech no exceptions thats what it means
1207804689712070656,@RubinReport @jk_rowling Awokus pocus!
1207806925296943104,@jk_rowling https://t.co/1JsVlOU6Mz
1207799095198392330,"@Behvlnd @jk_rowling One cannot change their biological sex to their identity. Its not possible. It is encoded in your DNA, in every cell.

A ""sex change"" operation does not change your sex, its plastic surgery.

I am all for identifying &amp; living how one wishes but the reality denial apsect MUST stop"
1207798670772637702,@apjanes @Talonknife @CrazyWeeMonkey @ForestGravy @dallascatboys @ironiconcussion @bassbehaviour @DebbieHayton @bindelj @jk_rowling Any position that doesn’t treat trans women as women.
1207799161355063297,"@jonnyblackout @OhNoSheTwitnt @_celia_bedelia_ @jk_rowling When you interpret thinking reality is real as hating an entire group of people, lawl."
1207804617398083584,"@jk_rowling ALL OF MY SUPPORT

Stating the truth is never a phobia."
1207802125213941762,@VanillaCreme96 @l_dawes1 @dabrandolfski @ThatGuyYus @TheRightMelissa @jk_rowling Good. You're the right person to enlighten us.
1207804834679853056,"@trinityb38 @DR_ILL @polearmguy @Fisher_Download @pokemorphh @jk_rowling Sooo...what determines gender again? Chromosomes? According to science? Or genitalia? Or, your fear of being attracted to a hot woman who was AMAB? https://t.co/LXEI8riK3A"
1207798655563886593,@mareile_s @spannerre @jameelajamil @jk_rowling This is such a dumb argument. She’s still a woman. If a printer doesn’t print it’s not suddenly a teapot.
1207810150729502721,"@UntitledGay @tibby17 @LoisLanesLaptop @jk_rowling You mean gay people, the pink triangle? Gay people, gender non conforming people? How many were trans in 1930s and 1940s Germany, Poland etc?"
1207800574567161856,"@jk_rowling There is no right to harass/surpress/belittle people in any way, shape or form and no law to protect you from the consequences, period. Trans people are humans with human rights, period. Do and say as you please, but don't complain when it comes back to bite you in the arse."
1207799854359105541,"@jk_rowling My trans son started reading the Harry Potter series in kindergarten. It has been one of our biggest bonding experiences, at 18 I’m so proud of the man he has become. I’m so grossed out that terfs like you have a platform to try to invalidate his existence."
1207809813331107841,"Trans Women are Women.
Trans Men are Men.

Being an LGBTQ+ ally means supporting the rights of everyone in the minority spectrum of orientation and gender identity.

Disrespecting gender pronouns is rude and transphobic. 

@jk_rowling
 #TransRightsAreHumanRights"
1207802006678601729,"@jk_rowling @KTHopkins You helped create this garbage. Now they're coming for you.

Hilarious!"
1207801598954627073,@RyonRobynson @disaster_ghost @aladdinsdevon @molloare @MaraWilson @jk_rowling Dude what is this and how is relevant
1207806367181897729,I’m with @jk_rowling on this one. F*ck political correctness! It’s one of the reasons why the world is getting f*cked up. https://t.co/hkgHjDyTcR
1207803936331247616,"I remember a time when @jk_rowling was my hero. But she kept giving me reasons to love her less and less. I can’t be an ally to my trans brothers and sisters and sit back and idolise someone who’s openly transphobic. 

Harry Potter and his world will mean the world to me"
1207798369340420096,@jk_rowling Pretty sure @jk_rowling never meant to offend anyone. My beautiful transgender daughter would not be offended by a woman supporting another woman.💙💖
1207810363535675398,@_celia_bedelia_ @DebbieHayton @MavenOfMayhem @jk_rowling Ok wait huh? The debbie person is trans tho??? Im confused ;v;
1207799042065010689,"@mockferret @Utv32743673 @captain_leon @maddyeisenberg @MavenOfMayhem @jk_rowling Has nothing to do with ""siding with""

Has to do with being a woman."
1207803288281899008,"@jk_rowling I am so fed up with this deviant society we live in...you are either  a man or woman. Its either body dysmorphia  or/and  mental  health problems.
I will not acknowledge someone who pretends to be what they are not."
1207802249906442240,@jk_rowling https://t.co/HUW6WPgvFw
1207810150519586816,@jk_rowling What a shitty thing to say before Christmas.
1207812609879281665,@neutralmilkscot @jk_rowling human biology is.... wrong?
1207800165349969925,@eugenegu @jk_rowling No JK Rowling needs to be cancelled. She has many flawed views and people continue to put her on a pedestal. She can go anytime now.
1207798076116787200,@lacklusterbustr @DatNightingale @MaraWilson @jk_rowling Do you have another source? The Human Rights Campaign is where I go to get this number.
1207804978464735232,"@7DKYT @Donna_Beeeee @therulesoftrans @TheresaDewa @jk_rowling factoring in hormone insensitivities, there are about the same proportion of intersex people in the general population as there are redheads"
1207800694121652224,@rr528 @itsashlyperez @jk_rowling https://t.co/JYYlGJhokP
1207804149385093121,@LouisatheLast @jk_rowling The irony being she was working for a group promoting equality! I mean wtf!
1207808884888485894,"@KasparTg @jk_rowling Oh no , your one of those people ."
1207799772138147840,@CatRational @_celia_bedelia_ @DebbieHayton @MavenOfMayhem @jk_rowling No.
1207800182814887942,"@FrigOffDamian @jk_rowling Condoning transphobia is just as bad as condoning racism, xenophobia, anti semitism, misogyny, homophobia etc"
1207798278156255233,"@Bitcoinbam1 @n9ther @sharingus @JediofGallifrey @jk_rowling Not only are you apparently ignorant of history, you appear to struggle with linguistics, too.

You realise meaningful definitions can’t be tautological, right? “Women are women” is true - but worthless."
1207805297697415174,"@RyonRobynson @BenBowers679 @alberttllee @mf_ant @diddyisdead @cbburton97 @_LadyScarlett_ @jeffyjasta @thedoorgal @rtwarich @_Xx_OVO_xX_ @CatRational @MyGuyKilljoy @_celia_bedelia_ @AlanMolin34 @DJMu3L @DebbieHayton @MavenOfMayhem @jk_rowling @themichaelcaine And lo and behold, you use lofty language yet cannot spell for shit"
1207809600684273664,@MikeHandles @ProudResister @jk_rowling No. The Trans Movement will not compromise. https://t.co/fzTfiKGCBd
1207802075238805504,"@shahmiruk @bindelj @jk_rowling @joannaccherry FFS Julie, take those bloody Louboutins off! You oppressor."
1207800284870823936,@MaraWilson @jk_rowling What exactly is cruel about it?
1207804115813715968,"@dutspice @davykind @andpow @Fornowago @richmarr @jk_rowling @duncanm Surgery can't make a male into a female, any more than surgery can turn a goat into a unicorn. Lancelot here may look like a unicorn, but he is still 100% a goat, and unicorns remain 100% mythical. https://t.co/gN06SKg7NK"
1207809845052657665,@jk_rowling support you in standing up for truth over woke politics!
1207798929804283904,"@7NewsMelbourne @incredingo @jk_rowling Never been a fan of jk, but stand behind her on this... you can change the packaging, and if that makes you feel better go for it, but you can't change the contents"
1207798946028048385,@fiddmeister @667miasma @LaGobba @NathanEastCoast @GettingToNomi @SirajAHashmi @HRC @jk_rowling tbh i chose the ~existential~ argument instead of “fill-in-the-blank for as-nuanced-as-nuanced-gets-on-twitter arguement” but like that was a lot to type out bc i had just woken up from a nap but really the whole thing is to point out the insanity of doing this under a snitch tag
1207806018660524034,@jk_rowling YES J.K!!! Women have been brainwashed for centuries. AND this is just more brainwashing. Men(not all obviously) always want to take something away from us. Deep down they know the truth. Without us the world stops. #IStandWithMaya #WarOnWomen THANK YOU!! https://t.co/0nvXHtrab2
1207805735834402819,"@jk_rowling Oh hunny, we been knew you were transphobic. Thanks for making it clearer for the rest of your fans."
1207805332157804545,@st0neh @PainPerdu8bit @glaad @marcyjcook @jk_rowling All @jk_rowling did was say ppl shouldn't be forced out of their jobs for saying sex is real. All 4 prior sentences were trans affirming.
1207806660800057344,"@BanCharlotte @iheartmindy @jk_rowling Considering no part of the dossier has been found incorrect, it started with Papadopoulos."
1207802433461800960,"@kateolivieri @matumazza @jk_rowling to say that is ignorant. So many trans people, especially trans women, ESPECIALLY trans women of color face daily violence in our current society, all around the world, and often dont recieve the media coverage and authoritative action that you and I would receive."
1207809148630552590,@Neilbarnard10 @Kai15536786 @mrsundaynightt @clairemriee @BillHayden65 @ImMikeHenson @sharingus @JediofGallifrey @jk_rowling https://t.co/0OOPzSUIb7
1207799827465154561,@PattyArquette @jk_rowling Won't this eventually happen? How will this not eventually happen when everyone is insisting trans women are women?
1207806557078966272,@rr528 @itsashlyperez @jk_rowling And the prejudice against him was even worse than against muggle born magic users.
1207811741171757057,"@WhimsicalQueer @JoLiptrott @jk_rowling Everyone is allowed to have their own beliefs, you know hypocrite?"
1207802543734173699,@buffsblg @Deeker @seamj11 @cmclymer @jk_rowling That’s the difference between micro and macro
1207807177060163584,"@OOZwin @helengodfrey88 @tranarchista @delphinium83 @donewithsergiox @GeorgeWade93 @jackappleby @aniobrien @shahmiruk @jk_rowling Lmao how did you? Thats not how a definition works.
What are they identifying with? Define it without just using the same word idiot."
1207804754505687041,@KTHopkins @jk_rowling We’re reaching the ludicrous point in this politically motivated trans activism where laughing at pantomime dames will become transphobic!  Being trans is more than just dress up and more than just “identifying”.
1207799742983331840,@jk_rowling You’re canceled.
1207804279895052288,@auntiesiannan @jk_rowling You sure that was today ?
1207802871414218753,@molloare @AnArmAndAMeg @MaraWilson @jk_rowling Thank you.
1207805985949044736,@shahmiruk @jk_rowling Biological reality doesn’t care about your culture war.
1207800162342645768,@BroVic @l_dawes1 @dabrandolfski @ThatGuyYus @TheRightMelissa @jk_rowling What else would it be? Also you're literally talking to an intersex person so
1207811980259553281,"@YTShadowDown @EllaWitchwood @jk_rowling @DailyMailUK @guardian @libby_brooks @Independent @BenInLDN @Emmabarnett @KayBurley @BBCWomansHour @Schofe @jonsnowC4 @Channel4News @thetimes @PrivateEyeNews @piersmorgan @GMB Oh, and 'intersex' while you're at it."
1207805683153997826,"@jk_rowling Is biological sex real? Yes

Does that mean it's okay to essentially imply transwomen aren't allowed in women-only spaces because you and other TERF's see them as men playing dressup? Absolutely not. 

Maya's tweets were transphobic, and so are you by supporting her. Disappointed"
1207802720675127297,"@jk_rowling Jo Rowling, I've loved and respected you my whole life. Your world of Harry Potter brought me safety and magic that the muggle world couldn't dare produce. But I cannot keep ignoring your homophobia and transphobia. It breaks my heart as a queer woman. #TransRightsAreHumanRights"
1207801430452711424,"@TribalChic_ @AbbyChavaStein @jk_rowling i mean you can if you want, it meas nothing to me as your opinions still are awful"
1207811203126505486,"@jk_rowling Truth
...but, JK... NOW you see that the Left eats their own."
1207810182572576769,"@DarkhartFighter @FoxThistleRose @neutralmilkscot @jk_rowling Your timeline makes it clear that you haven't the faintest idea what being trans actually means. 

Do you somehow imagine that people just become trans when they turn 18, or something?

Trans adults come from trans kids."
1207803271416385536,@Bitcoinbam1 @n9ther @sharingus @JediofGallifrey @jk_rowling You’re ignoring rather a lot more history than you’re reading.
1207805108656001024,"@helenth88265377 @PaprikaLady @lisamdanish @jk_rowling So because of a tiny amount of anomalies (&lt;1%) the two groups are suddenly invalid? Sorry, but no."
1207808626951434240,@AnArmAndAMeg @molloare @MaraWilson @jk_rowling Look her up.
1207802054195867648,"@JeffWillbee @shahmiruk @jk_rowling Dude, you are a guy in a frock, get over yourself... do some talk therapy"
1207812189756641280,@jk_rowling ok.  so @jk_rowling is cancelled by thought police?  fuck that.
1207807465921957894,"@jk_rowling Too right, who would’ve ever thought that today it would come from you?"
1207808865334632448,"@jk_rowling Newsflash: Just because #IStandWithMaya DOESN'T mean I or most of these other people HATE people who identify as Trans. We don't agree you can change your biological genders but we'd gladly hold the door open, talk to you, pay for you, and treat you like everybody else."
1207801809575841793,@_celia_bedelia_ @CatRational @DebbieHayton @MavenOfMayhem @jk_rowling And Trans men are men
1207808076708925440,@Locke_Person @w_sheb @mavsfan8 @flannelpajamroz @Variety @jk_rowling 😂😂😂 #triggered
1207808009956679681,@john_boyne @sarahcam3ron @jk_rowling https://t.co/vkZvoJMcLJ
1207806349477740544,@otepofficial Pretty weird story to wake up to. Good to know transphobia and lack of scientific knowledge are running rampant even on the liberal side /s @jk_rowling #IDontStandWithMaya
1207800654833565696,"@Leeroy79307674 @Trippn_x @lisamdanish @jk_rowling Whether you 'choose' to accept the fact. Or not. There are 'differences' between a man and a woman. (not counting hermaphrodites, which does happen, and snowflakes, in that case I don't care) This is so that we procreate! Trans CHOOSE their sex, and they EXPECT to be treated more"
1207808276559269888,"@PattyArquette @jk_rowling 2. Why, sadly, were they murdered?  Hate crime?

The 26 killed trans people in 2018 were not all killed for being trans. This is important. I will go through each one-by-one. https://t.co/GFrOv4kCTU Thread"
1207808222549172225,@Itsmcp100 @Kezsora @DolanDark @jk_rowling https://t.co/qgKXizXIZ4
1207804616764559360,@Killateral @bbcTVLicense @Stump4TrumpSF @Salem4Congress @jk_rowling Ah I see you’re taking it literal. No we mean is trans men should be treated and addressed as men. Not that they are biologically men. Same with trans women. Should be treated and addressed as women. Our main point is trans men belong with men and trans women belong with women. https://t.co/Y3frGVo8DH
1207800910363217920,@thisismecw @brauntosaur @oyofmidmidworld @StowawayKid @TheDiMono @eugenegu @jk_rowling Please share your source of knowledge.
1207798631748665344,"@wayne11212 @RedRingNuker @Beatthemedian @DrDebraSoh @eugenegu @jk_rowling Ah yes, now prove to me a definition, who’s meaning has changed and isn’t universally accepted is a datum of irrefutable fact?"
1207809297339555842,@JustDavidDavid @RogReads41 @ArthurMarf @iggdawg @Ferdelance @WowitsWhit @SquirlWhisperer @tonyposnanski @jk_rowling I feel like you are grasping at straws here
1207806683025756160,@ItsMssS @pokesmot240 @LouisatheLast @sirosenbaum @jk_rowling Already had this discussion. You've been corrected on it.
1207810630905933824,"@ProfessorSponge @Righteous4CWC @CPU_CWCSonichu @jk_rowling *looks at their Uploads tab*
*bunch of conservative talking points*
*they're all over 10 minuts long and it's just some guy reading news articles*
ok lol"
1207800293569761289,"@SaraRamirez @jk_rowling you are clearly a complete nutcase. I recommend psychiatric counselling

This is about FREEDOM OF SPEECH. 
No-one is questioning your right to think what you want ,but to support someone losing their job because they think otherwise is moral turpitude"
1207811624956039168,"@Sharon_O_Slater @ellle_em @restlesscurator @jk_rowling This Ally stands with all of you, especially the T."
1207804475274092544,"@jk_rowling So many women are with you. Take heart, we have your back, think how many hateful people we've removed from twitter today. I took out 30 with 31 reports still outstanding. No one can take away your amazing legacy. It's yours forever. https://t.co/qAU9QJoSBu"
1207806862416068609,"@Rebecca_J @Talonknife @CrazyWeeMonkey @ForestGravy @dallascatboys @ironiconcussion @bassbehaviour @DebbieHayton @bindelj @jk_rowling Ok. It's clear you don't want to discuss detail, which is your perogative. I want to treat trans-women as women as much as possible without risking sex-based rights or denying science. Thanks for engaging a little. Goodnight."
1207799272445378560,"@EllieWallwork4 @jk_rowling biologically, sex is soooo much not complicated than male/female. To the point where the Olympics has had a difficult time finding a fair way to place contestants. Cromasomes? Nope. X, XX, XY, Y, XXY, XYY and more, and bodies don't always match (some females have XY)"
1207812173185073155,"@corinna_cohn @jk_rowling @MForstater Good point. But there is a difference between saying biological sex is real (of course it is, otherwise the transgender experience would not be real) and saying ""male people are not women"" which is said to hurt not inform. She didn't say ""transwomen have a male biology""."
1207805795737300992,"We have just learned that @jk_rowling is a TERF, and therefore by the code of the Bitchy One must be sex'ed.
 
As much as we love them, we must burn the sacred Potter texts and movies in the Fires of Trans-Former-ism.
#BitchyWisdom
#NotMyHogwarts https://t.co/pqZ89kFjdB"
1207798249819496448,"@jk_rowling Better yet, stand with the many trans-folk who experience resource instability brought on by exclusionary hiring, housing and service practices. THIS INCLUDES MEDICAL ASSISTANCE! Violence against trans-folk (transwomen bearing the brunt of it) is up 81%. JUST. THIS. YEAR."
1207799354934865920,"@HarryWi94267336 @NicoleOnyxheart @LisaMacRichards @Androktona @WokeDon @LouisatheLast @jk_rowling I actually don't hate women. You can tell because I actually understand that men and women are social constructs and not qualifications for being a part of any vain social clique.

I also don't hate the female sex. You can tell because I actually tolerate it in ALL its variety."
1207807861809647616,@GourmetGorman @TomSwarbrick1 @LBC @EdwardsEconomy @harryph @jk_rowling @JaneFae We have a great country anyway but people seemed happier 70’s and early 80’s
1207805462185308161,@BabyFacedAdult @SillySatanKitty @TheGrampusWife @DianaBunny1103 @DrDebraSoh @eugenegu @jk_rowling Ignoring the argument because it hurts your feelings is not a counter argument. But thanks for embarrassing yourself.
1207804461877514242,@jk_rowling not mine but the point still remains https://t.co/k7Of3caTs3
1207810246141452288,"@lisamdanish @jk_rowling Well, you are lying then. It is dimorphic. Name me the third gamete. The fourth. The nineteenth.  Please.  Go on... No point waiting. You can't.  You are, as I said, a liar (or a fantasist)."
1207799313407062016,Was Hermiones worst fear really to fail the exams? Or was it to make mistakes in general and for the boggart the fail of the exams was the most impressive way to show this fear? @jk_rowling
1207807598663258112,"@bokglobulia @_GravityFails @dickygrace @EmilyBanting1 @AlessandraAster @PieOrSudol @jk_rowling @trustednerd Except while it happens it’s not a tread. I put it in the same category as bullying. It’s a problem, but not something I would say a majority of people go through. Doesn’t change the fact it’s wrong though."
1207807941291720704,"@Spiritwolf821 @mesca_lita @DR_ILL @polearmguy @Fisher_Download @pokemorphh @jk_rowling Why is this US obsession with UK politics always on about 'grade school' and 'high school', 'semester' and 'Heritage Foundation'?"
1207803413330743296,@Fem_Liberation @Sprungstring @willwhatiwant @DrDebraSoh @eugenegu @jk_rowling As one should to be courteous of others. I don’t necessarily think anyone should be subjected to nudity anywhere. Especially places where children may be present. Some of these things seem like issues or curtesy and not legality
1207807160337321984,"@jk_rowling Your books taught us to fight oppression. Your books taught us to fight inequality. Your books taught us to fight prejudice. And here you are feeding it. You can't be a true social justice supporter if you exclude people.

Trans rights are human rights."
1207803457521930242,@jk_rowling ok boomer
1207808299078279168,@jk_rowling Omg.....you all get a grip.  Ms Rowling didnt come out against trans ppl.....let me explain some truth.....biologically....two sexes......gender identity=psychology...two different sciences..
1207799010595155968,@ZenkaWistram @TakedownMRAs @laneygb31 @SaraRamirez @jk_rowling Please enlighten me.
1207801222545203201,"@jk_rowling Sleep with whichever consenting gender you like. 
Go to all the parades you want. 
Wave all the rainbow flags you can get. 
But being gay is still a choice. 
And no one should be fired for saying so. 
See how that sounds? 
Come on, JK. 
This goes beyond just making a comment."
