id_str,full_text,retweeted_status.id_str,retweeted_status.full_text,conservative
1.21403E+18,"""Don't forget, we [women] are the largest voting body in this country. Let's make it look more like us."" - Michelle… https://t.co/8nEGqrEe0o",,,
1.21403E+18,THANK YOU @tomhanks who gets up when he receives an award+talks about his work+NOT POLITICS! NO THANK U 2… https://t.co/6bvLKadFbp,,,
1.21403E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21403E+18,"#MichelleWilliams best acceptance speech ever!
@goldenglobes",,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,"RT @madonnafansperu: #GoldenGlobes

AMAZING SPEECH #MICHELLEWILLIAMS ❤❤❤❤ https://t.co/JVoknZG0H7",1.21E+18,,
1.21403E+18,YAY #MichelleWilliams so accurate so moving let’s do this!! #girlpower #choice,,,
1.21403E+18,RT @Angie_Harmon: BEAUTIFULLY SAID #michellewilliams .... beautiful &amp; PEACEFULLY said. BRAVO 👏🏼👏🏼👏🏼👏🏼👏🏼 @goldenglobes #goldenglobes2020,1.21E+18,,0
1.21403E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21403E+18,"RT @Mafhoney: THREE of the BRAVEST, STRONGEST &amp; most PASSIONATE WOMEN of the #goldenglobes2020 
@PattyArquette 
#MichelleWilliams 
#KateMcK…",1.21E+18,,
1.21403E+18,"RT @silverandsuch: Until you can get pregnant, carry a child for 9 months and then give birth kindly FUCK OFF! #MichelleWilliams #goldenglo…",1.21E+18,,
1.21403E+18,@Lin_Manuel  Congrats to #MichelleWilliams for her Golden Globe win for #FOSSEVERDON! I’m so glad you made that ser… https://t.co/KCxjncrDQc,,,
1.21403E+18,🙌 #MichelleWilliams 🗳 #Women ♀️ #VoteBlue2020 🌊💙🌊#GoldenGIobes https://t.co/Q3CTsdmC0Z,,,
1.21403E+18,"Wtf was that? You’re nothing but an ignorant, self-entitled liberal fool who knows nothing factual about that which… https://t.co/NxbBXLBYHP",,,
1.21403E+18,"This is how you do it
#michellewilliams #goldenglobes  https://t.co/4TV2z1qwXy",,,
1.21403E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21403E+18,"RT @TheWrap: ""Women from 18 to 118 when it's time to vote, do so in your self-interest,"" #MichelleWilliams states during her acceptance. Ch…",1.21E+18,,
1.21403E+18,"RT @AadhilaDenzin: ""Women 18 to 118, please vote in your own self-interest. Men have been doing it for years."" --#MichelleWilliams  #Golden…",1.21E+18,,
1.21403E+18,RT @throwsnow: Very moving talk from #MichelleWilliams. Brought me to tears. #GoldenGlobes https://t.co/5PdAmwGZQJ,1.21E+18,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,"""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world loo… https://t.co/ZGZnZzyodJ",,,
1.21403E+18,Michelle Williams just stole the “best acceptance speech award” 🙌🙌🙌👏👏👏 very nicely done... go out and vote #… https://t.co/yBGrAEnyB5,,,
1.21403E+18,@JohnCornyn we are coming for you. #michellewilliams https://t.co/Zt48tiotUM,,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,RT @prairiemari: #GoldenGlobe #MichelleWilliams  “Truer words were never spoken” Thank you! https://t.co/qnFtS1naHx,1.21E+18,,
1.21403E+18,"@maykay1960 More white women voted for Trump than Hillary.

She was speaking for elite liberal idiots. 

#GoldenGIobes 
#MichelleWilliams",,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,"@DerekBlasberg Not only did I appreciate #MichelleWilliams speech, I admired @PattyArquette too.",,,
1.21403E+18,"RT @planet_helen: #MichelleWilliams' acceptance speech was eloquent and flawless. @TiffanyHaddish responding to it is a damn mood!
#GoldenG…",1.21E+18,,
1.21403E+18,RT @Vegalteno: Congrats #michellewilliams wins!!!! Her pro-choice speech has been the best if the night.,1.21E+18,,0
1.21403E+18,@GDIGM #michellewilliams and others like her should always #choosetoabort,,,
1.21403E+18,"RT @JaneCStevenson: A pregnant #michellewilliams, winner of best actress for Fosse/Verdon at the #goldenglobes talks about women having the…",1.21E+18,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,Can we please also make it look #Trumpless? 🙏 #GoldenGIobes #MichelleWilliams https://t.co/0WZS9xpLMN,,,
1.21403E+18,#MichelleWilliams 💜 #bestspeech,,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,#MichelleWilliams #GoldenGlobes speech was ❤️,,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,#MichelleWilliams that’s all #MichelleWilliams,,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,"#goldenglobes2020 
#GoldenGlobes 
What a year it's in movies at the same time as #MichelleWilliams is accepting her… https://t.co/6zdel6AzxJ",,,
1.21403E+18,"RT @GraceRandolph: Her best role yet 💯 

A 👏 MUST 👏 SEE 👏

This speech ain’t bad either 😉

#MichelleWilliams #FosseVerdon 
#GoldenGIobes ht…",1.21E+18,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,"RT @JessalynGilsig: “Women, when it comes time to vote please do so in your own self interest” #michellewilliams #goldenglobes2020",1.21E+18,,
1.21403E+18,All of this. #Choice #Vote2020 #GoldenGlobes #MichelleWilliams https://t.co/pPoRGSis7e,,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,"@Marie1982_ Thanks a lot for your self-righteous opinion, Marie. 
I ❤️ #MichelleWilliams #ProChoice #WomensRightToChoose",,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,@YNB @PattyArquette @goldenglobes “Men have been doing it for years.” #Truth #MichelleWilliams,,,
1.21403E+18,"RT @aimeecarrero: Ok, #MichelleWilliams wins every year from now until we fix this mess. #GoldenGlobes",1.21E+18,,
1.21403E+18,Brava 𝙩𝙤  #MichelleWilliams for her powerful message! #goldenglobes2020 #GoldenGlobes #prochoice #girlpower,,,
1.21403E+18,"Michelle Williams supporting choice &amp; I’m like, Dawson who??? #michellescreek #naral #michellewilliams #porgs… https://t.co/6Ze9SIUqt3",,,
1.21403E+18,RT @Vegalteno: Congrats #michellewilliams wins!!!! Her pro-choice speech has been the best if the night.,1.21E+18,,0
1.21403E+18,"""...Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world… https://t.co/cQc6nQ7MgG",,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,#michellewilliams . Thank you. https://t.co/MJO7IzqP2I,,,
1.21403E+18,RT @Vonn69: And the Golden Globe for The speech of all speeches goes to #MichelleWilliams #GoldenGlobes https://t.co/LZjaGrcfKH,1.21E+18,,0
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,RT @etalkCTV: Find someone who supports you the way @TiffanyHaddish &amp; @salmahayek support #MichelleWilliams! #GoldenGlobes https://t.co/aFg…,1.21E+18,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,"RT @GraceRandolph: Her best role yet 💯 

A 👏 MUST 👏 SEE 👏

This speech ain’t bad either 😉

#MichelleWilliams #FosseVerdon 
#GoldenGIobes ht…",1.21E+18,,
1.21403E+18,#MichelleWilliams https://t.co/UNFAFSWCpZ,,,
1.21403E+18,"RT @Hollywdinsdr: Best Actress in a TV movie - Michelle Williams for Fosse/Verdon “as a woman I have the right to choose, to choose when an…",1.21E+18,,
1.21403E+18,@tiffanyhaddish and #busyphillips supporting #michellewilliams is how I’d like to conduct all female friendships in… https://t.co/CLST6tVPPG,,,
1.21403E+18,"RT @Oldgringo12: Michelle Williams is so eloquent. Her words have power in their quiet sincerity. Thank you, #MichelleWilliams for speaking…",1.21E+18,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,"I have stanned Michelle Williams since she walked in slow mo as Jen towards Dawson to ‘Hey Pretty girl’. 
I still S… https://t.co/wKIjIp6XSd",,,
1.21403E+18,RT @Dina_Marie0221: YES #MichelleWilliams YES!!!!!!!!!!! #goldenglobes https://t.co/qs7UWkaOjk,1.21E+18,,
1.21403E+18,"#MichelleWilliams #goldenglobes2020 “Women are the largest voting block from 18-100, so please vote, men have been… https://t.co/i1VgJEd5oy",,,
1.21403E+18,#GoldenGlobe #MichelleWilliams  “Truer words were never spoken” Thank you! https://t.co/qnFtS1naHx,,,
1.21403E+18,"RT @AadhilaDenzin: ""Women 18 to 118, please vote in your own self-interest. Men have been doing it for years."" --#MichelleWilliams  #Golden…",1.21E+18,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,"RT @Hollywdinsdr: Best Actress in a TV movie - Michelle Williams for Fosse/Verdon “as a woman I have the right to choose, to choose when an…",1.21E+18,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,"Love ❤️ #MichelleWilliams &amp; her speech❗️
She walks her talk too in the industry❗️ https://t.co/pEAf89EPSt",,,
1.21403E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21403E+18,Many congrats to #MichelleWilliams on her @goldenglobes win for @FosseVerdonFX! https://t.co/KRK2GzjR84,,,
1.21402E+18,"RT @SideEyeChamp: Everyone from Dawson's Creek woke, ok! #GoldenGlobes #MichelleWilliams https://t.co/of9WUIpiHV",1.21E+18,,
1.21402E+18,"RT @qmstitt: No disrespect to #MichelleWilliams but like, did #HFPA see #Unbelievable???? Merrit and Kaitlyn just....deserves it so much mo…",1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,RT @wjconference: Congratulations to #MichelleWilliams on your #GoldenGlobes  win and for speaking your truth https://t.co/MdhEb3rZLH,1.21E+18,,
1.21402E+18,"RT @Mafhoney: THREE of the BRAVEST, STRONGEST &amp; most PASSIONATE WOMEN of the #goldenglobes2020 
@PattyArquette 
#MichelleWilliams 
#KateMcK…",1.21E+18,,
1.21402E+18,Waiting for twitter to implode after #michellewilliams gives her #goldenglobes2020 speech. #MICDrop #istandwithplannedparenthood,,,
1.21402E+18,"RT @Jackie_Pepper: Michelle does not play. 
If she’s lost previous awards, it makes you wonder what words were left unsaid. #MichelleWillia…",1.21E+18,,
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,RT @Vegalteno: Congrats #michellewilliams wins!!!! Her pro-choice speech has been the best if the night.,1.21E+18,,0
1.21402E+18,RT @OdinsMovieBlog: Are you freaking kidding me #michellewilliams ?!?! Disgusting,1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,Did y’all hear #MichelleWilliams? Vote #2020 #prochoice,,,
1.21402E+18,So incredible! Let’s make it look more like us. Let’s go 2020! #GirlPowerful #MichelleWilliams #goldenglobes2020 https://t.co/RsyJ8hyNAb,,,
1.21402E+18,Me listening to #michellewilliams speech 🥺🥺🥺 #goldenglobes https://t.co/3g7W2N1V7v,,,
1.21402E+18,RT @Vegalteno: Congrats #michellewilliams wins!!!! Her pro-choice speech has been the best if the night.,1.21E+18,,0
1.21402E+18,"#MichelleWilliams I watched you from home and wanted to be ill, not only because your remarks were sickening, but b… https://t.co/Dv6uZjrRt7",,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,What #michellewilliams said in her #goldenglobes2020 acceptance speech. #MyBodyMyChoice,,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,"#MichelleWilliams  I applaud you  👏
#goldenglobes2020",,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,"RT @IMDb: Congratulations to #MichelleWilliams, winner of Best Actress in a Limited Series or TV Movie, #FosseVerdon! 👏 #GoldenGlobes2020 h…",1.21E+18,,
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,RT @Vegalteno: Congrats #michellewilliams wins!!!! Her pro-choice speech has been the best if the night.,1.21E+18,,0
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,So heartwarming to see #MichelleWilliams tell the children she chose not to murder how much she loves them at #thegoldenglobes.,,,
1.21402E+18,"RT @TheWrap: ""Women from 18 to 118 when it's time to vote, do so in your self-interest,"" #MichelleWilliams states during her acceptance. Ch…",1.21E+18,,
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,"RT @ukbookbrat: It is what men have been doing for years. Which is why the world looks so much like them. 

#MichelleWilliams #GoldenGlobes…",1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,I love #MichelleWilliams more and more every time I see her work and hear what she has to say. https://t.co/EafBt8HLTA,,,
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,"Thank you queen 👑 
Thank you for always giving us girls and women a voice. Great speech!

#michellewilliams… https://t.co/jimHvJea30",,,
1.21402E+18,@Vegalteno #michellewilliams should #choosetoabort,,,
1.21402E+18,"I always love when amplified voices like @PattyArquette and #MichelleWilliams share truth to a live, American tv au… https://t.co/hn7rGHOENm",,,
1.21402E+18,"RT @TheWrap: ""Women from 18 to 118 when it's time to vote, do so in your self-interest,"" #MichelleWilliams states during her acceptance. Ch…",1.21E+18,,
1.21402E+18,RT @Angie_Harmon: BEAUTIFULLY SAID #michellewilliams .... beautiful &amp; PEACEFULLY said. BRAVO 👏🏼👏🏼👏🏼👏🏼👏🏼 @goldenglobes #goldenglobes2020,1.21E+18,,0
1.21402E+18,RT @etalkCTV: Find someone who supports you the way @TiffanyHaddish &amp; @salmahayek support #MichelleWilliams! #GoldenGlobes https://t.co/aFg…,1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,All hail #MichelleWilliams! https://t.co/XowbKgUFZw,,,
1.21402E+18,So #FosseVerdon actress #MichelleWilliams claims her success is due to her right to murder her unborn child and the… https://t.co/KojLxwwyyr,,,
1.21402E+18,@McHenryJD this is #FriendsGoals right here #MichelleWilliams and .@BusyPhilipps #goldenglobes2020,,,
1.21402E+18,"#MichelleWilliams 🙌🏻
 #goldenglobes2020 https://t.co/j8KKkUYD4v",,,
1.21402E+18,"RT @JaneCStevenson: A pregnant #michellewilliams, winner of best actress for Fosse/Verdon at the #goldenglobes talks about women having the…",1.21E+18,,
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,RT @NCJWMinnesota: We stan #michellewilliams talking abortion access and voting rights. #GoldenGlobes #MyBodyMyChoice https://t.co/SqfEuDyK…,1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,"Girl Power #michellewilliams 

Your words are our spirit animal.  Thank you!
#GoldenGlobes #goldenglobes2020… https://t.co/7nGIGHH7UU",,,
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,@tomhanks #MichelleWilliams wins the #GoldenGlobe for Best Performance by an Actress in a Limited Series or a Motio… https://t.co/3p4ZanVibn,,,
1.21402E+18,RT @Vegalteno: Congrats #michellewilliams wins!!!! Her pro-choice speech has been the best if the night.,1.21E+18,,0
1.21402E+18,@NIRHAction Brava #MichelleWilliams,,,
1.21402E+18,#michellewilliams is a rock star ⭐️... that is all. #goldenglobes https://t.co/bKPW9pZ7Zr,,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,"#MichelleWilliams Will“Each time a woman stands up for herself, without knowing it possibly, without claiming it,sh… https://t.co/VPMbqyLGsf",,,
1.21402E+18,Michelle Williams’ speech 💯x💯 #MichelleWilliams #GoldenGlobes,,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,@faithsreward damn wasn't it though #MichelleWilliams #GoldenGlobes https://t.co/5ze7rIbEWC,,,
1.21402E+18,"Kudos to #michellewilliams for advising women that when they vote. Do it with our own interests, intention and purp… https://t.co/CqHHjxMsJY",,,
1.21402E+18,That speech by Michelle Williams....wow! Gwen Verdon would've been proud! #GwenVerdon #FosseVerdon… https://t.co/x4rULUKmKe,,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,"RT @GraceRandolph: Her best role yet 💯 

A 👏 MUST 👏 SEE 👏

This speech ain’t bad either 😉

#MichelleWilliams #FosseVerdon 
#GoldenGIobes ht…",1.21E+18,,
1.21402E+18,Congratulations to #MichelleWilliams on your #GoldenGlobes  win and for speaking your truth https://t.co/MdhEb3rZLH,,,
1.21402E+18,"Absolutely!  
Loved them both!!!
Thank you for articulating what I was thinking!
@TiffanyHaddish #Genuine #Sincere… https://t.co/WPeKk1Zmt1",,,
1.21402E+18,@BachelorFandom @AnnCoulter #goldenglobes this was the beat. Better than #michellewilliams telling women to have fr… https://t.co/18EO0rLpxJ,,,
1.21402E+18,A Woman with #valor and #Dignity Wow......I'm so overwhelmed by her #bravery and #composure #MichelleWilliams #goldenglobes2020,,,
1.21402E+18,RT @phillipstribune: #MichelleWilliams for president.,1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,Make the country look more like us... F*ck yea #MichelleWilliams #goldenglobes2020 @goldenglobes,,,
1.21402E+18,"#GoldenGlobes #goldenglobes2020 
#MichelleWilliams 
Wow her speech is a drop the mic moment of the night. Michelle… https://t.co/kUmkF7os9w",,,
1.21402E+18,RT @whitewatercrew: And... #michellewilliams everybody...🙌🏼,1.21E+18,,
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,RT @whitewatercrew: And... #michellewilliams everybody...🙌🏼,1.21E+18,,
1.21402E+18,having my BFF look at me the same way @BusyPhilipps looks at #michellewilliams = GOALS #goldenglobes2020,,,
1.21402E+18,"Women, please vote in your own self-interests.....,Don't forget: we are the largest voting body in this country. Le… https://t.co/mWEsLvRuoW",,,
1.21402E+18,.....because men have been doing this since forever.” #MichelleWilliams https://t.co/IK7DbNQAxK https://t.co/zZrGXq5mmj,,,
1.21402E+18,RT @wcruz73: #MICHELLEWILLIAMS is QUEEN!,1.21E+18,,
1.21402E+18,"@kylegriffin1 ""...Women, please vote in your own self-interests. It's what men have been doing for years, which is… https://t.co/7dC4TaEd3m",,,
1.21402E+18,#MichelleWilliams just won the #GoldenGlobes #AllBowDown https://t.co/nRCRDE0pFj,,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,Tuned in to #GoldenGIobes  just in time to hear #MichelleWilliams speech - Wow .  amazing !! Speech,,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,OMG omg thank you thank you #michelleWilliams for talking about choice at #goldenglobes2020 choice matters. Proud t… https://t.co/UDqAWFmHup,,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,#michellewilliams we do not deserve. And her #goldenglobes2020 speech is everything!!!,,,
1.21402E+18,Michelle Williams! Mic drop!! 🙌#GoldenGlobes #MichelleWilliams,,,
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,As an actress/actor you spend your entire life delivering words that aren’t your own. Refreshing to see… https://t.co/kdVk81lRqN,,,
1.21402E+18,"#GoldenGlobes2020
#MichelleWilliams 
#savesthenight",,,
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,"THREE of the BRAVEST, STRONGEST &amp; most PASSIONATE WOMEN of the #goldenglobes2020 
@PattyArquette 
#MichelleWilliams… https://t.co/7AXyjy7ZJy",,,
1.21402E+18,"#GoldenGlobes
#MichelleWilliams Speech was utterly brilliant, good for her for using her platform in such a positive manner✊🏾✊🏾✊🏾✊🏾✊🏾",,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,RT @Vegalteno: Congrats #michellewilliams wins!!!! Her pro-choice speech has been the best if the night.,1.21E+18,,0
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,I want to thank #MichelleWilliams for what she said and I think it is absolutely 100% true. But I would just like t… https://t.co/QCL4eua81f,,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,"RT @SideEyeChamp: Everyone from Dawson's Creek woke, ok! #GoldenGlobes #MichelleWilliams https://t.co/of9WUIpiHV",1.21E+18,,
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
1.21402E+18,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.21E+18,,0
1.21402E+18,RT @Vonn69: And the Golden Globe for The speech of all speeches goes to #MichelleWilliams #GoldenGlobes https://t.co/LZjaGrcfKH,1.21E+18,,0
1.21402E+18,Michelle Williams is really really good at pretending to be other people... which gives zero validity to her juveni… https://t.co/LZKqHUCBFQ,,,
1.21402E+18,#michellewilliams #goldenglobes2020 acceptance #speech wow,,,
1.21402E+18,RT @TheDoseTweets: @kylegriffin1 The speech of the night!! Let’s do this ladies! Men have been doing it for years! #MichelleWilliams #Golde…,1.21E+18,,0
1.21402E+18,RT @YNB: I’m starting to really look forward to a #MichelleWilliams win because I am digging how she uses her platform. Like @PattyArquette…,1.21E+18,,
